Datum,Typ,Zone,Standort,Kurzbezeichnung,Parameter,Parametergruppe,Einheit,Bestimmungsgrenze_Nachweisgrenze,Messwert,Höchstwert,CleanedName,lat,lon
2023-09-18,Verteilnetz,Limmatzone,Lindenplatz 6,B0413,Temperatur,Allgemeine Parameter,°C,,11.5,,Lindenplatz 6,47.3875596,8.4854662
2023-09-18,Verteilnetz,Limmatzone,Lindenplatz 6,B0413,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,2.3,,Lindenplatz 6,47.3875596,8.4854662
2023-09-18,Verteilnetz,Limmatzone,Lindenplatz 6,B0413,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,77650.0,,Lindenplatz 6,47.3875596,8.4854662
2023-09-18,Verteilnetz,Limmatzone,Hönggerstr./Röschibachstr.,B0440,Temperatur,Allgemeine Parameter,°C,,13.3,,Hönggerstr./Röschibachstr.,,
2023-09-18,Verteilnetz,Limmatzone,Hönggerstr./Röschibachstr.,B0440,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,2.2,,Hönggerstr./Röschibachstr.,,
2023-09-18,Verteilnetz,Limmatzone,Hönggerstr./Röschibachstr.,B0440,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,84211.0,,Hönggerstr./Röschibachstr.,,
2023-09-18,Verteilnetz,Limmatzone,Limmattalstr./Wartauweg,B0462,Temperatur,Allgemeine Parameter,°C,,14.7,,Limmattalstr./Wartauweg,,
2023-09-18,Verteilnetz,Limmatzone,Limmattalstr./Wartauweg,B0462,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,2.2,,Limmattalstr./Wartauweg,,
2023-09-18,Verteilnetz,Limmatzone,Limmattalstr./Wartauweg,B0462,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,79344.0,,Limmattalstr./Wartauweg,,
2023-09-18,Verteilnetz,Limmatzone,Triemliplatz/Tramhaltestelle,B0506,Temperatur,Allgemeine Parameter,°C,,20.7,,Triemliplatz/Tramhaltestelle,,
2023-09-18,Verteilnetz,Limmatzone,Triemliplatz/Tramhaltestelle,B0506,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,3.6,,Triemliplatz/Tramhaltestelle,,
2023-09-18,Verteilnetz,Limmatzone,Triemliplatz/Tramhaltestelle,B0506,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,105850.0,,Triemliplatz/Tramhaltestelle,,
2023-09-18,Verteilnetz,Limmatzone,Grundstrasse 20,B1159,Temperatur,Allgemeine Parameter,°C,,17.7,,Grundstrasse 20,47.385198200000005,8.49875065747418
2023-09-18,Verteilnetz,Limmatzone,Grundstrasse 20,B1159,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,3.0,,Grundstrasse 20,47.385198200000005,8.49875065747418
2023-09-18,Verteilnetz,Limmatzone,Grundstrasse 20,B1159,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,88078.0,,Grundstrasse 20,47.385198200000005,8.49875065747418
2023-09-18,Verteilnetz,Limmatzone,Schacht Sonneggstr./Unterf. Haldenbach,NSTL/SONN,Temperatur,Allgemeine Parameter,°C,,10.1,,Schacht Sonneggstr./Unterf. Haldenbach,,
2023-09-18,Verteilnetz,Limmatzone,Schacht Sonneggstr./Unterf. Haldenbach,NSTL/SONN,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,22.9,,Schacht Sonneggstr./Unterf. Haldenbach,,
2023-09-18,Verteilnetz,Limmatzone,Schacht Sonneggstr./Unterf. Haldenbach,NSTL/SONN,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,94044.0,,Schacht Sonneggstr./Unterf. Haldenbach,,
2023-09-25,Verteilnetz,Limmatzone,Pelikanplatz,B0018,Temperatur,Allgemeine Parameter,°C,,12.7,,Pelikanplatz,47.37155439721455,8.536100110319689
2023-09-25,Verteilnetz,Limmatzone,Pelikanplatz,B0018,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,8.0,300.0,Pelikanplatz,47.37155439721455,8.536100110319689
2023-09-25,Verteilnetz,Limmatzone,Pelikanplatz,B0018,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Pelikanplatz,47.37155439721455,8.536100110319689
2023-09-25,Verteilnetz,Limmatzone,Pelikanplatz,B0018,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Pelikanplatz,47.37155439721455,8.536100110319689
2023-09-25,Verteilnetz,Limmatzone,Stampfenbachstr./Walchestr.,B0060,Temperatur,Allgemeine Parameter,°C,,10.5,,Stampfenbachstr./Walchestr.,,
2023-09-25,Verteilnetz,Limmatzone,Stampfenbachstr./Walchestr.,B0060,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,115.0,300.0,Stampfenbachstr./Walchestr.,,
2023-09-25,Verteilnetz,Limmatzone,Stampfenbachstr./Walchestr.,B0060,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Stampfenbachstr./Walchestr.,,
2023-09-25,Verteilnetz,Limmatzone,Stampfenbachstr./Walchestr.,B0060,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Stampfenbachstr./Walchestr.,,
2023-09-25,Verteilnetz,Limmatzone,Mythenquai/Bahnhof Wollishofen,B0145,Temperatur,Allgemeine Parameter,°C,,10.6,,Mythenquai/Bahnhof Wollishofen,,
2023-09-25,Verteilnetz,Limmatzone,Mythenquai/Bahnhof Wollishofen,B0145,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,,300.0,Mythenquai/Bahnhof Wollishofen,,
2023-09-25,Verteilnetz,Limmatzone,Mythenquai/Bahnhof Wollishofen,B0145,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Mythenquai/Bahnhof Wollishofen,,
2023-09-25,Verteilnetz,Limmatzone,Mythenquai/Bahnhof Wollishofen,B0145,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Mythenquai/Bahnhof Wollishofen,,
2023-09-25,Verteilnetz,Limmatzone,Seestrasse Bahnunterführung Wollishofen,B0149,Temperatur,Allgemeine Parameter,°C,,9.7,,Seestrasse Bahnunterführung Wollishofen,,
2023-09-25,Verteilnetz,Limmatzone,Seestrasse Bahnunterführung Wollishofen,B0149,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,6.0,300.0,Seestrasse Bahnunterführung Wollishofen,,
2023-09-25,Verteilnetz,Limmatzone,Seestrasse Bahnunterführung Wollishofen,B0149,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Seestrasse Bahnunterführung Wollishofen,,
2023-09-25,Verteilnetz,Limmatzone,Seestrasse Bahnunterführung Wollishofen,B0149,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Seestrasse Bahnunterführung Wollishofen,,
2023-09-25,Verteilnetz,Limmatzone,Idaplatz,B0192,Temperatur,Allgemeine Parameter,°C,,18.3,,Idaplatz,47.374204500000005,8.514670712159976
2023-09-25,Verteilnetz,Limmatzone,Idaplatz,B0192,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,16.0,300.0,Idaplatz,47.374204500000005,8.514670712159976
2023-09-25,Verteilnetz,Limmatzone,Idaplatz,B0192,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Idaplatz,47.374204500000005,8.514670712159976
2023-09-25,Verteilnetz,Limmatzone,Idaplatz,B0192,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Idaplatz,47.374204500000005,8.514670712159976
2023-09-25,Verteilnetz,Limmatzone,Uetlibergstr. Haltestelle Binz,B0202,Temperatur,Allgemeine Parameter,°C,,15.3,,Uetlibergstr. Haltestelle Binz,,
2023-09-25,Verteilnetz,Limmatzone,Uetlibergstr. Haltestelle Binz,B0202,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,5.0,300.0,Uetlibergstr. Haltestelle Binz,,
2023-09-25,Verteilnetz,Limmatzone,Uetlibergstr. Haltestelle Binz,B0202,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Uetlibergstr. Haltestelle Binz,,
2023-09-25,Verteilnetz,Limmatzone,Uetlibergstr. Haltestelle Binz,B0202,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Uetlibergstr. Haltestelle Binz,,
2023-09-25,Verteilnetz,Limmatzone,Seefeldstr./Badstr.,B0406,Temperatur,Allgemeine Parameter,°C,,11.9,,Seefeldstr./Badstr.,,
2023-09-25,Verteilnetz,Limmatzone,Seefeldstr./Badstr.,B0406,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,2.0,300.0,Seefeldstr./Badstr.,,
2023-09-25,Verteilnetz,Limmatzone,Seefeldstr./Badstr.,B0406,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Seefeldstr./Badstr.,,
2023-09-25,Verteilnetz,Limmatzone,Seefeldstr./Badstr.,B0406,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Seefeldstr./Badstr.,,
2023-09-25,Verteilnetz,Limmatzone,Lindenplatz 6,B0413,Temperatur,Allgemeine Parameter,°C,,11.3,,Lindenplatz 6,47.3875596,8.4854662
2023-09-25,Verteilnetz,Limmatzone,Lindenplatz 6,B0413,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,5.0,300.0,Lindenplatz 6,47.3875596,8.4854662
2023-09-25,Verteilnetz,Limmatzone,Lindenplatz 6,B0413,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Lindenplatz 6,47.3875596,8.4854662
2023-09-25,Verteilnetz,Limmatzone,Lindenplatz 6,B0413,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Lindenplatz 6,47.3875596,8.4854662
2023-09-25,Verteilnetz,Limmatzone,Hönggerstr./Röschibachstr.,B0440,Temperatur,Allgemeine Parameter,°C,,12.6,,Hönggerstr./Röschibachstr.,,
2023-09-25,Verteilnetz,Limmatzone,Hönggerstr./Röschibachstr.,B0440,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,6.0,300.0,Hönggerstr./Röschibachstr.,,
2023-09-25,Verteilnetz,Limmatzone,Hönggerstr./Röschibachstr.,B0440,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Hönggerstr./Röschibachstr.,,
2023-09-25,Verteilnetz,Limmatzone,Hönggerstr./Röschibachstr.,B0440,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Hönggerstr./Röschibachstr.,,
2023-09-25,Verteilnetz,Limmatzone,Limmattalstr./Wartauweg,B0462,Temperatur,Allgemeine Parameter,°C,,15.4,,Limmattalstr./Wartauweg,,
2023-09-25,Verteilnetz,Limmatzone,Limmattalstr./Wartauweg,B0462,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,4.0,300.0,Limmattalstr./Wartauweg,,
2023-09-25,Verteilnetz,Limmatzone,Limmattalstr./Wartauweg,B0462,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Limmattalstr./Wartauweg,,
2023-09-25,Verteilnetz,Limmatzone,Limmattalstr./Wartauweg,B0462,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Limmattalstr./Wartauweg,,
2023-09-25,Verteilnetz,Limmatzone,Triemliplatz/Tramhaltestelle,B0506,Temperatur,Allgemeine Parameter,°C,,18.5,,Triemliplatz/Tramhaltestelle,,
2023-09-25,Verteilnetz,Limmatzone,Triemliplatz/Tramhaltestelle,B0506,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,6.0,300.0,Triemliplatz/Tramhaltestelle,,
2023-09-25,Verteilnetz,Limmatzone,Triemliplatz/Tramhaltestelle,B0506,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Triemliplatz/Tramhaltestelle,,
2023-09-25,Verteilnetz,Limmatzone,Triemliplatz/Tramhaltestelle,B0506,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Triemliplatz/Tramhaltestelle,,
2023-09-25,Verteilnetz,Limmatzone,Grundstrasse 20,B1159,Temperatur,Allgemeine Parameter,°C,,17.2,,Grundstrasse 20,47.385198200000005,8.49875065747418
2023-09-25,Verteilnetz,Limmatzone,Grundstrasse 20,B1159,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,3.0,300.0,Grundstrasse 20,47.385198200000005,8.49875065747418
2023-09-25,Verteilnetz,Limmatzone,Grundstrasse 20,B1159,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Grundstrasse 20,47.385198200000005,8.49875065747418
2023-09-25,Verteilnetz,Limmatzone,Grundstrasse 20,B1159,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Grundstrasse 20,47.385198200000005,8.49875065747418
2023-09-25,Verteilnetz,Limmatzone,Schacht Sonneggstr./Unterf. Haldenbach,NSTL/SONN,Temperatur,Allgemeine Parameter,°C,,9.7,,Schacht Sonneggstr./Unterf. Haldenbach,,
2023-09-25,Verteilnetz,Limmatzone,Schacht Sonneggstr./Unterf. Haldenbach,NSTL/SONN,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,,300.0,Schacht Sonneggstr./Unterf. Haldenbach,,
2023-09-25,Verteilnetz,Limmatzone,Schacht Sonneggstr./Unterf. Haldenbach,NSTL/SONN,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,1.7,,Schacht Sonneggstr./Unterf. Haldenbach,,
2023-09-25,Verteilnetz,Limmatzone,Schacht Sonneggstr./Unterf. Haldenbach,NSTL/SONN,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Schacht Sonneggstr./Unterf. Haldenbach,,
2023-09-25,Verteilnetz,Limmatzone,Schacht Sonneggstr./Unterf. Haldenbach,NSTL/SONN,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Schacht Sonneggstr./Unterf. Haldenbach,,
2023-10-02,Verteilnetz,Limmatzone,Pelikanplatz,B0018,Temperatur,Allgemeine Parameter,°C,,12.0,,Pelikanplatz,47.37155439721455,8.536100110319689
2023-10-02,Verteilnetz,Limmatzone,Pelikanplatz,B0018,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,1.9,,Pelikanplatz,47.37155439721455,8.536100110319689
2023-10-02,Verteilnetz,Limmatzone,Pelikanplatz,B0018,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,71561.0,,Pelikanplatz,47.37155439721455,8.536100110319689
2023-10-02,Verteilnetz,Limmatzone,Stampfenbachstr./Walchestr.,B0060,Temperatur,Allgemeine Parameter,°C,,10.2,,Stampfenbachstr./Walchestr.,,
2023-10-02,Verteilnetz,Limmatzone,Stampfenbachstr./Walchestr.,B0060,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,69989.0,,Stampfenbachstr./Walchestr.,,
2023-10-02,Verteilnetz,Limmatzone,Mythenquai/Bahnhof Wollishofen,B0145,Temperatur,Allgemeine Parameter,°C,,10.3,,Mythenquai/Bahnhof Wollishofen,,
2023-10-02,Verteilnetz,Limmatzone,Mythenquai/Bahnhof Wollishofen,B0145,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,1.8,,Mythenquai/Bahnhof Wollishofen,,
2023-10-02,Verteilnetz,Limmatzone,Mythenquai/Bahnhof Wollishofen,B0145,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,66483.0,,Mythenquai/Bahnhof Wollishofen,,
2023-10-02,Verteilnetz,Limmatzone,Seestrasse Bahnunterführung Wollishofen,B0149,Temperatur,Allgemeine Parameter,°C,,10.1,,Seestrasse Bahnunterführung Wollishofen,,
2023-10-02,Verteilnetz,Limmatzone,Seestrasse Bahnunterführung Wollishofen,B0149,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,2.2,,Seestrasse Bahnunterführung Wollishofen,,
2023-10-02,Verteilnetz,Limmatzone,Seestrasse Bahnunterführung Wollishofen,B0149,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,67100.0,,Seestrasse Bahnunterführung Wollishofen,,
2023-10-02,Verteilnetz,Limmatzone,Idaplatz,B0192,Temperatur,Allgemeine Parameter,°C,,17.3,,Idaplatz,47.374204500000005,8.514670712159976
2023-10-02,Verteilnetz,Limmatzone,Idaplatz,B0192,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,2.1,,Idaplatz,47.374204500000005,8.514670712159976
2023-10-02,Verteilnetz,Limmatzone,Idaplatz,B0192,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,79483.0,,Idaplatz,47.374204500000005,8.514670712159976
2023-10-02,Verteilnetz,Limmatzone,Uetlibergstr. Haltestelle Binz,B0202,Temperatur,Allgemeine Parameter,°C,,14.3,,Uetlibergstr. Haltestelle Binz,,
2023-10-02,Verteilnetz,Limmatzone,Uetlibergstr. Haltestelle Binz,B0202,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,1.6,,Uetlibergstr. Haltestelle Binz,,
2023-10-02,Verteilnetz,Limmatzone,Uetlibergstr. Haltestelle Binz,B0202,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,77044.0,,Uetlibergstr. Haltestelle Binz,,
2023-10-02,Verteilnetz,Limmatzone,Seefeldstr./Badstr.,B0406,Temperatur,Allgemeine Parameter,°C,,12.0,,Seefeldstr./Badstr.,,
2023-10-02,Verteilnetz,Limmatzone,Seefeldstr./Badstr.,B0406,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,68378.0,,Seefeldstr./Badstr.,,
2023-10-02,Verteilnetz,Limmatzone,Lindenplatz 6,B0413,Temperatur,Allgemeine Parameter,°C,,10.4,,Lindenplatz 6,47.3875596,8.4854662
2023-10-02,Verteilnetz,Limmatzone,Lindenplatz 6,B0413,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,2.0,,Lindenplatz 6,47.3875596,8.4854662
2023-10-02,Verteilnetz,Limmatzone,Lindenplatz 6,B0413,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,69417.0,,Lindenplatz 6,47.3875596,8.4854662
2023-10-02,Verteilnetz,Limmatzone,Hönggerstr./Röschibachstr.,B0440,Temperatur,Allgemeine Parameter,°C,,12.7,,Hönggerstr./Röschibachstr.,,
2023-10-02,Verteilnetz,Limmatzone,Hönggerstr./Röschibachstr.,B0440,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,77061.0,,Hönggerstr./Röschibachstr.,,
2023-10-02,Verteilnetz,Limmatzone,Limmattalstr./Wartauweg,B0462,Temperatur,Allgemeine Parameter,°C,,14.3,,Limmattalstr./Wartauweg,,
2023-10-02,Verteilnetz,Limmatzone,Limmattalstr./Wartauweg,B0462,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,72272.0,,Limmattalstr./Wartauweg,,
2023-10-02,Verteilnetz,Limmatzone,Triemliplatz/Tramhaltestelle,B0506,Temperatur,Allgemeine Parameter,°C,,18.7,,Triemliplatz/Tramhaltestelle,,
2023-10-02,Verteilnetz,Limmatzone,Triemliplatz/Tramhaltestelle,B0506,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,3.3,,Triemliplatz/Tramhaltestelle,,
2023-10-02,Verteilnetz,Limmatzone,Triemliplatz/Tramhaltestelle,B0506,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,87667.0,,Triemliplatz/Tramhaltestelle,,
2023-10-02,Verteilnetz,Limmatzone,Grundstrasse 20,B1159,Temperatur,Allgemeine Parameter,°C,,16.6,,Grundstrasse 20,47.385198200000005,8.49875065747418
2023-10-02,Verteilnetz,Limmatzone,Grundstrasse 20,B1159,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,2.8,,Grundstrasse 20,47.385198200000005,8.49875065747418
2023-10-02,Verteilnetz,Limmatzone,Grundstrasse 20,B1159,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,82933.0,,Grundstrasse 20,47.385198200000005,8.49875065747418
2023-10-02,Verteilnetz,Limmatzone,Schacht Sonneggstr./Unterf. Haldenbach,NSTL/SONN,Temperatur,Allgemeine Parameter,°C,,9.4,,Schacht Sonneggstr./Unterf. Haldenbach,,
2023-10-02,Verteilnetz,Limmatzone,Schacht Sonneggstr./Unterf. Haldenbach,NSTL/SONN,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,69594.0,,Schacht Sonneggstr./Unterf. Haldenbach,,
2023-10-09,Verteilnetz,Limmatzone,Pelikanplatz,B0018,Temperatur,Allgemeine Parameter,°C,,13.3,,Pelikanplatz,47.37155439721455,8.536100110319689
2023-10-09,Verteilnetz,Limmatzone,Pelikanplatz,B0018,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,2.0,300.0,Pelikanplatz,47.37155439721455,8.536100110319689
2023-10-09,Verteilnetz,Limmatzone,Pelikanplatz,B0018,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Pelikanplatz,47.37155439721455,8.536100110319689
2023-10-09,Verteilnetz,Limmatzone,Pelikanplatz,B0018,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Pelikanplatz,47.37155439721455,8.536100110319689
2023-10-09,Verteilnetz,Limmatzone,Stampfenbachstr./Walchestr.,B0060,Temperatur,Allgemeine Parameter,°C,,10.9,,Stampfenbachstr./Walchestr.,,
2023-10-09,Verteilnetz,Limmatzone,Stampfenbachstr./Walchestr.,B0060,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,1.0,300.0,Stampfenbachstr./Walchestr.,,
2023-10-09,Verteilnetz,Limmatzone,Stampfenbachstr./Walchestr.,B0060,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Stampfenbachstr./Walchestr.,,
2023-10-09,Verteilnetz,Limmatzone,Stampfenbachstr./Walchestr.,B0060,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Stampfenbachstr./Walchestr.,,
2023-10-09,Verteilnetz,Limmatzone,Mythenquai/Bahnhof Wollishofen,B0145,Temperatur,Allgemeine Parameter,°C,,11.0,,Mythenquai/Bahnhof Wollishofen,,
2023-10-09,Verteilnetz,Limmatzone,Mythenquai/Bahnhof Wollishofen,B0145,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,3.0,300.0,Mythenquai/Bahnhof Wollishofen,,
2023-10-09,Verteilnetz,Limmatzone,Mythenquai/Bahnhof Wollishofen,B0145,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Mythenquai/Bahnhof Wollishofen,,
2023-10-09,Verteilnetz,Limmatzone,Mythenquai/Bahnhof Wollishofen,B0145,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Mythenquai/Bahnhof Wollishofen,,
2023-10-09,Verteilnetz,Limmatzone,Seestrasse Bahnunterführung Wollishofen,B0149,Temperatur,Allgemeine Parameter,°C,,10.0,,Seestrasse Bahnunterführung Wollishofen,,
2023-10-09,Verteilnetz,Limmatzone,Seestrasse Bahnunterführung Wollishofen,B0149,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,,300.0,Seestrasse Bahnunterführung Wollishofen,,
2023-10-09,Verteilnetz,Limmatzone,Seestrasse Bahnunterführung Wollishofen,B0149,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Seestrasse Bahnunterführung Wollishofen,,
2023-10-09,Verteilnetz,Limmatzone,Seestrasse Bahnunterführung Wollishofen,B0149,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Seestrasse Bahnunterführung Wollishofen,,
2023-10-09,Verteilnetz,Limmatzone,Idaplatz,B0192,Temperatur,Allgemeine Parameter,°C,,17.3,,Idaplatz,47.374204500000005,8.514670712159976
2023-10-09,Verteilnetz,Limmatzone,Idaplatz,B0192,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,2.0,300.0,Idaplatz,47.374204500000005,8.514670712159976
2023-10-09,Verteilnetz,Limmatzone,Idaplatz,B0192,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Idaplatz,47.374204500000005,8.514670712159976
2023-10-09,Verteilnetz,Limmatzone,Idaplatz,B0192,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Idaplatz,47.374204500000005,8.514670712159976
2023-10-09,Verteilnetz,Limmatzone,Uetlibergstr. Haltestelle Binz,B0202,Temperatur,Allgemeine Parameter,°C,,14.7,,Uetlibergstr. Haltestelle Binz,,
2023-10-09,Verteilnetz,Limmatzone,Uetlibergstr. Haltestelle Binz,B0202,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,1.0,300.0,Uetlibergstr. Haltestelle Binz,,
2023-10-09,Verteilnetz,Limmatzone,Uetlibergstr. Haltestelle Binz,B0202,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Uetlibergstr. Haltestelle Binz,,
2023-10-09,Verteilnetz,Limmatzone,Uetlibergstr. Haltestelle Binz,B0202,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Uetlibergstr. Haltestelle Binz,,
2023-10-09,Verteilnetz,Limmatzone,Seefeldstr./Badstr.,B0406,Temperatur,Allgemeine Parameter,°C,,12.3,,Seefeldstr./Badstr.,,
2023-10-09,Verteilnetz,Limmatzone,Seefeldstr./Badstr.,B0406,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,3.0,300.0,Seefeldstr./Badstr.,,
2023-10-09,Verteilnetz,Limmatzone,Seefeldstr./Badstr.,B0406,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Seefeldstr./Badstr.,,
2023-10-09,Verteilnetz,Limmatzone,Seefeldstr./Badstr.,B0406,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Seefeldstr./Badstr.,,
2023-10-09,Verteilnetz,Limmatzone,Lindenplatz 6,B0413,Temperatur,Allgemeine Parameter,°C,,10.7,,Lindenplatz 6,47.3875596,8.4854662
2023-10-09,Verteilnetz,Limmatzone,Lindenplatz 6,B0413,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,12.0,300.0,Lindenplatz 6,47.3875596,8.4854662
2023-10-09,Verteilnetz,Limmatzone,Lindenplatz 6,B0413,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Lindenplatz 6,47.3875596,8.4854662
2023-10-09,Verteilnetz,Limmatzone,Lindenplatz 6,B0413,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Lindenplatz 6,47.3875596,8.4854662
2023-10-09,Verteilnetz,Limmatzone,Hönggerstr./Röschibachstr.,B0440,Temperatur,Allgemeine Parameter,°C,,12.5,,Hönggerstr./Röschibachstr.,,
2023-10-09,Verteilnetz,Limmatzone,Hönggerstr./Röschibachstr.,B0440,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,,300.0,Hönggerstr./Röschibachstr.,,
2023-10-09,Verteilnetz,Limmatzone,Hönggerstr./Röschibachstr.,B0440,E. coli,Biologische Parameter,KbE/100 mL,1.0,,0.0,Hönggerstr./Röschibachstr.,,
2023-10-09,Verteilnetz,Limmatzone,Hönggerstr./Röschibachstr.,B0440,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,0.0,Hönggerstr./Röschibachstr.,,
